ATM_ID,BRANCH_ID,DATE,DATE1,BRA_WITHDRWLS,empty,BRA_DEPOSITS,B_WITHDRWLS_SCALED,B_DEPOSITS_SCALED,ATM_WITHDRWLS,ATM_WITHDRWLS_SCALED,DAY_OF_WEEK,DAY_IN_MONTH,MONTH,YEAR,ATM_WITHDRWLS_1WEEKAGO,ATM_WITHDRWLS_2WEEKAGO,AVG_ATM_WITHDRW_PREVMONTH,FIRSTWORKDAY,LASTWORKDAY,BRA_WITHDRWL_RATIO,AVG_BRA_WITHDRWL_PREVMONTH,IsSaturday,IsSunday,HOLIDAY
Z1031001,1031,10/03/2007,,,0,,,,6160,0.02,7,10,3,2007,30680,28500,30637.742,0,1,,976898.2785,0,1,0
Z1119001,1119,10/03/2007,,,0,,,,13365,0.04,7,10,3,2007,98345,188365,98568.387,0,1,,729077.308,0,1,0
Z1899001,1899,10/03/2007,,,0,,,,5890,0.02,7,10,3,2007,30505,28725,34338.387,0,1,,733378.222,0,1,0
Z0241002,241,09/03/2007,09/03/2007,3795308.4,1,3701042.03,0.1803,0.1772,22620,0.07,6,9,3,2007,46250,24820,56689.355,0,0,0.006,3984679.461,1,0,0
Z0951001,951,09/03/2007,09/03/2007,780915.43,1,730787.17,0.0362,0.0341,60430,0.18,6,9,3,2007,95105,141240,72984.516,0,0,0.0774,1026860.959,1,0,0
Z1031001,1031,09/03/2007,09/03/2007,918337.09,1,1118779.97,0.0427,0.0528,470,0.0,6,9,3,2007,22840,60450,30578.548,0,0,0.0005,976898.2785,1,0,0
Z1119001,1119,09/03/2007,09/03/2007,624421.96,1,647155.39,0.0287,0.0301,25735,0.08,6,9,3,2007,75590,275805,98205.806,0,0,0.0412,729077.308,1,0,0
Z1899001,1899,09/03/2007,09/03/2007,697596.46,1,373678.95,0.0322,0.0169,19645,0.06,6,9,3,2007,48995,84120,34005.0,0,0,0.0282,733378.222,1,0,0
Z0241002,241,08/03/2007,08/03/2007,4081581.99,1,3636582.31,0.194,0.1741,32450,0.09,5,8,3,2007,42510,77820,56562.258,0,0,0.008,3984679.461,0,0,0
Z0951001,951,08/03/2007,08/03/2007,1673543.18,1,1486665.1,0.0789,0.0705,91370,0.27,5,8,3,2007,93830,99035,72780.968,0,0,0.0546,1026860.959,0,0,0
Z1031001,1031,08/03/2007,08/03/2007,552954.11,1,584830.06,0.0253,0.0271,8470,0.02,5,8,3,2007,20100,54350,30668.226,0,0,0.0153,976898.2785,0,0,0
Z1119001,1119,08/03/2007,08/03/2007,646075.45,1,526420.84,0.0297,0.0243,26350,0.08,5,8,3,2007,78985,185425,97984.839,0,0,0.0408,729077.308,0,0,0
Z1899001,1899,08/03/2007,08/03/2007,879570.0,1,441014.14,0.0409,0.0202,29875,0.09,5,8,3,2007,76420,76540,33619.516,0,0,0.034,733378.222,0,0,0
Z0241002,241,07/03/2007,07/03/2007,3293000.1,1,3391563.83,0.1563,0.1623,65280,0.19,4,7,3,2007,38820,67330,56733.226,0,0,0.0198,3984679.461,0,0,0
Z0951001,951,07/03/2007,07/03/2007,1019205.82,1,737553.93,0.0476,0.0345,107445,0.31,4,7,3,2007,46930,129795,73390.968,0,0,0.1054,1026860.959,0,0,0
Z1031001,1031,07/03/2007,07/03/2007,844379.78,1,1104520.34,0.0392,0.0521,15390,0.05,4,7,3,2007,15080,84615,30939.839,0,0,0.0182,976898.2785,0,0,0
Z1119001,1119,07/03/2007,07/03/2007,732826.41,1,693950.13,0.0339,0.0324,38650,0.11,4,7,3,2007,49035,263620,98385.161,0,0,0.0527,729077.308,0,0,0
Z1899001,1899,07/03/2007,07/03/2007,629521.02,1,295925.26,0.0289,0.0132,51140,0.15,4,7,3,2007,16390,95600,33608.871,0,0,0.0812,733378.222,0,0,0
Z0241002,241,06/03/2007,06/03/2007,3680188.65,1,3798304.48,0.1748,0.1818,42690,0.12,3,6,3,2007,70360,59050,57014.194,0,0,0.0116,3984679.461,0,0,0
Z0951001,951,06/03/2007,06/03/2007,1025792.09,1,700833.22,0.0479,0.0327,54535,0.16,3,6,3,2007,104215,97640,73308.548,0,0,0.0532,1026860.959,0,0,0
Z1031001,1031,06/03/2007,06/03/2007,910497.55,1,1062090.16,0.0424,0.0501,17440,0.05,3,6,3,2007,11510,57775,31084.355,0,0,0.0192,976898.2785,0,0,0
Z1119001,1119,06/03/2007,06/03/2007,505382.94,1,416334.74,0.023,0.019,51730,0.15,3,6,3,2007,97025,201595,98663.548,0,0,0.1024,729077.308,0,0,0
Z1899001,1899,06/03/2007,06/03/2007,999862.73,1,580254.74,0.0466,0.0269,37045,0.11,3,6,3,2007,17400,57830,33824.516,0,0,0.0371,733378.222,0,0,0
Z0241002,241,05/03/2007,05/03/2007,4486011.04,1,4271530.16,0.2133,0.2046,108520,0.32,2,5,3,2007,192770,91290,57095.806,0,0,0.0242,3984679.461,0,0,0
Z0951001,951,05/03/2007,05/03/2007,1898940.72,1,1011460.15,0.0896,0.0476,143760,0.42,2,5,3,2007,164965,129135,73090.645,0,0,0.0757,1026860.959,0,0,0
Z1031001,1031,05/03/2007,05/03/2007,1785169.52,1,1809756.48,0.0842,0.0861,67300,0.2,2,5,3,2007,71845,68515,30973.065,0,0,0.0377,976898.2785,0,0,0
Z1119001,1119,05/03/2007,05/03/2007,1092810.53,1,859655.63,0.0511,0.0403,114910,0.34,2,5,3,2007,271625,241405,98883.226,0,0,0.1052,729077.308,0,0,0
Z1899001,1899,05/03/2007,05/03/2007,1564796.96,1,670019.12,0.0737,0.0312,93795,0.27,2,5,3,2007,136560,78255,34636.935,0,0,0.0599,733378.222,0,0,0
Z0241002,241,04/03/2007,,,0,,,,48930,0.14,1,4,3,2007,76750,37780,57718.065,1,0,,3984679.461,0,0,0
Z0951001,951,04/03/2007,,,0,,,,33510,0.1,1,4,3,2007,19890,39405,73249.677,1,0,,1026860.959,0,0,0
Z1031001,1031,04/03/2007,,,0,,,,15320,0.04,1,4,3,2007,30120,23190,31058.065,1,0,,976898.2785,0,0,0
Z1119001,1119,04/03/2007,,,0,,,,37720,0.11,1,4,3,2007,60385,104730,99611.129,1,0,,729077.308,0,0,0
Z1899001,1899,04/03/2007,,,0,,,,20710,0.06,1,4,3,2007,4365,14850,34817.097,1,0,,733378.222,0,0,0
Z0241002,241,03/03/2007,,,0,,,,85670,0.25,7,3,3,2007,87080,73850,57336.774,0,1,,3984679.461,0,1,0
Z0951001,951,03/03/2007,,,0,,,,90605,0.27,7,3,3,2007,108920,67965,71854.355,0,1,,1026860.959,0,1,0
Z1031001,1031,03/03/2007,,,0,,,,30680,0.09,7,3,3,2007,28500,41210,30641.935,0,1,,976898.2785,0,1,0
Z1119001,1119,03/03/2007,,,0,,,,98345,0.29,7,3,3,2007,188365,153115,98868.71,0,1,,729077.308,0,1,0
Z1899001,1899,03/03/2007,,,0,,,,30505,0.09,7,3,3,2007,28725,33790,34273.548,0,1,,733378.222,0,1,0
Z0241002,241,02/03/2007,02/03/2007,4095868.53,1,4265376.76,0.1947,0.2043,46250,0.14,6,2,3,2007,24820,71280,57748.71,0,0,0.0113,3984679.461,1,0,0
Z0951001,951,02/03/2007,02/03/2007,1099813.56,1,785178.31,0.0514,0.0367,95105,0.28,6,2,3,2007,141240,68990,71028.387,0,0,0.0865,1026860.959,1,0,0
Z1031001,1031,02/03/2007,02/03/2007,1314233.87,1,1167194.6,0.0617,0.0551,22840,0.07,6,2,3,2007,60450,32095,30495.484,0,0,0.0174,976898.2785,1,0,0
Z1119001,1119,02/03/2007,02/03/2007,603245.76,1,410907.08,0.0277,0.0187,75590,0.22,6,2,3,2007,275805,116915,98556.613,0,0,0.1253,729077.308,1,0,0
Z1899001,1899,02/03/2007,02/03/2007,1106316.65,1,591484.19,0.0517,0.0274,48995,0.14,6,2,3,2007,84120,33750,34184.677,0,0,0.0443,733378.222,1,0,0
Z0241002,241,01/03/2007,01/03/2007,3346512.83,1,3791932.16,0.1589,0.1815,42510,0.12,5,1,3,2007,77820,33140,57868.065,0,0,0.0127,3984679.461,0,0,0
Z0951001,951,01/03/2007,01/03/2007,1507761.61,1,1289587.03,0.0709,0.061,93830,0.27,5,1,3,2007,99035,57240,71477.903,0,0,0.0622,1026860.959,0,0,0
Z1031001,1031,01/03/2007,01/03/2007,1012972.37,1,1083990.12,0.0473,0.0511,20100,0.06,5,1,3,2007,54350,11950,31328.71,0,0,0.0198,976898.2785,0,0,0
Z1119001,1119,01/03/2007,01/03/2007,651573.85,1,462064.59,0.03,0.0212,78985,0.23,5,1,3,2007,185425,42990,98959.194,0,0,0.1212,729077.308,0,0,0
Z1899001,1899,01/03/2007,01/03/2007,810168.9,1,415886.28,0.0376,0.019,76420,0.22,5,1,3,2007,76540,23355,34224.032,0,0,0.0943,733378.222,0,0,0
Z0241002,241,28/02/2007,28/02/2007,3861390.72,1,4527692.87,0.1835,0.217,38820,0.11,4,28,2,2007,67330,14430,58327.419,0,0,0.0101,4567357.205,0,0,0
Z0951001,951,28/02/2007,28/02/2007,1287680.84,1,1289554.51,0.0604,0.061,46930,0.14,4,28,2,2007,129795,41520,74626.935,0,0,0.0364,1285577.651,0,0,0
Z1031001,1031,28/02/2007,28/02/2007,1065014.1,1,1172579.72,0.0498,0.0554,15080,0.04,4,28,2,2007,84615,8155,32072.742,0,0,0.0142,1031061.319,0,0,0
Z1119001,1119,28/02/2007,28/02/2007,855873.28,1,891149.48,0.0398,0.0419,49035,0.14,4,28,2,2007,263620,18220,99293.71,0,0,0.0573,833305.8165,0,0,0
Z1899001,1899,28/02/2007,28/02/2007,789447.93,1,459721.21,0.0366,0.0211,16390,0.05,4,28,2,2007,95600,13020,37212.258,0,0,0.0208,790138.6645,0,0,0
Z0241002,241,27/02/2007,27/02/2007,3264953.17,1,3374200.68,0.155,0.1614,70360,0.21,3,27,2,2007,59050,15940,54724.194,0,0,0.0216,4567357.205,0,0,0
Z0951001,951,27/02/2007,27/02/2007,922786.74,1,802964.08,0.043,0.0376,104215,0.3,3,27,2,2007,97640,45055,72504.194,0,0,0.1129,1285577.651,0,0,0
Z1031001,1031,27/02/2007,27/02/2007,1014486.22,1,1183083.97,0.0473,0.0559,11510,0.03,3,27,2,2007,57775,5485,31797.258,0,0,0.0113,1031061.319,0,0,0
Z1119001,1119,27/02/2007,27/02/2007,918687.36,1,843146.56,0.0428,0.0395,97025,0.28,3,27,2,2007,201595,21125,97442.742,0,0,0.1056,833305.8165,0,0,0
Z1899001,1899,27/02/2007,27/02/2007,724767.55,1,392266.45,0.0335,0.0178,17400,0.05,3,27,2,2007,57830,14135,36528.71,0,0,0.024,790138.6645,0,0,0
Z0241002,241,26/02/2007,26/02/2007,5579859.9,1,4889527.15,0.2656,0.2344,192770,0.56,2,26,2,2007,91290,16360,53863.871,0,0,0.0345,4567357.205,0,0,0
Z0951001,951,26/02/2007,26/02/2007,1506743.93,1,842696.4,0.0709,0.0395,164965,0.48,2,26,2,2007,129135,43630,71329.032,0,0,0.1095,1285577.651,0,0,0
Z1031001,1031,26/02/2007,26/02/2007,1861643.55,1,1712799.8,0.0878,0.0814,71845,0.21,2,26,2,2007,68515,5615,31257.581,0,0,0.0386,1031061.319,0,0,0
Z1119001,1119,26/02/2007,26/02/2007,1351400.68,1,834829.32,0.0634,0.0391,271625,0.79,2,26,2,2007,241405,28625,95436.935,0,0,0.201,833305.8165,0,0,0
Z1899001,1899,26/02/2007,26/02/2007,1543428.26,1,763154.42,0.0726,0.0357,136560,0.4,2,26,2,2007,78255,12900,35548.71,0,0,0.0885,790138.6645,0,0,0
Z0241002,241,25/02/2007,,,0,,,,76750,0.22,1,25,2,2007,37780,9910,53151.613,1,0,,4567357.205,0,0,0
Z0951001,951,25/02/2007,,,0,,,,19890,0.06,1,25,2,2007,39405,14410,69950.323,1,0,,1285577.651,0,0,0
Z1031001,1031,25/02/2007,,,0,,,,30120,0.09,1,25,2,2007,23190,2270,30891.613,1,0,,1031061.319,0,0,0
Z1119001,1119,25/02/2007,,,0,,,,60385,0.18,1,25,2,2007,104730,8140,93945.806,1,0,,833305.8165,0,0,0
Z1899001,1899,25/02/2007,,,0,,,,4365,0.01,1,25,2,2007,14850,3060,35440.645,1,0,,790138.6645,0,0,0
Z0241002,241,24/02/2007,,,0,,,,87080,0.25,7,24,2,2007,73850,13770,52899.032,0,1,,4567357.205,0,1,0
Z0951001,951,24/02/2007,,,0,,,,108920,0.32,7,24,2,2007,67965,28985,69564.839,0,1,,1285577.651,0,1,0
Z1031001,1031,24/02/2007,,,0,,,,28500,0.08,7,24,2,2007,41210,5455,30743.548,0,1,,1031061.319,0,1,0
Z1119001,1119,24/02/2007,,,0,,,,188365,0.55,7,24,2,2007,153115,17410,93737.419,0,1,,833305.8165,0,1,0
Z1899001,1899,24/02/2007,,,0,,,,28725,0.08,7,24,2,2007,33790,5365,35359.355,0,1,,790138.6645,0,1,0
Z0241002,241,23/02/2007,23/02/2007,3471655.3,1,3357847.88,0.1648,0.1606,24820,0.07,6,23,2,2007,71280,11870,54019.677,0,0,0.0071,4567357.205,1,0,0
Z0951001,951,23/02/2007,23/02/2007,1240228.91,1,993876.19,0.0581,0.0468,141240,0.41,6,23,2,2007,68990,59005,70382.258,0,0,0.1139,1285577.651,1,0,0
Z1031001,1031,23/02/2007,23/02/2007,998291.57,1,872753.94,0.0466,0.041,60450,0.18,6,23,2,2007,32095,12630,31428.871,0,0,0.0606,1031061.319,1,0,0
Z1119001,1119,23/02/2007,23/02/2007,948637.89,1,618031.11,0.0442,0.0287,275805,0.81,6,23,2,2007,116915,27500,96227.903,0,0,0.2907,833305.8165,1,0,0
Z1899001,1899,23/02/2007,23/02/2007,705677.77,1,421779.07,0.0326,0.0192,84120,0.25,6,23,2,2007,33750,11295,35906.613,0,0,0.1192,790138.6645,1,0,0
Z0241002,241,22/02/2007,22/02/2007,3188068.89,1,3268032.57,0.1513,0.1563,77820,0.23,5,22,2,2007,33140,27630,54963.226,0,0,0.0244,4567357.205,0,0,0
Z0951001,951,22/02/2007,22/02/2007,808558.57,1,646947.74,0.0375,0.0301,99035,0.29,5,22,2,2007,57240,70180,70411.452,0,0,0.1225,1285577.651,0,0,0
Z1031001,1031,22/02/2007,22/02/2007,874206.25,1,799765.85,0.0406,0.0375,54350,0.16,5,22,2,2007,11950,12670,31825.806,0,0,0.0622,1031061.319,0,0,0
Z1119001,1119,22/02/2007,22/02/2007,845864.75,1,692961.89,0.0393,0.0323,185425,0.54,5,22,2,2007,42990,32975,97041.29,0,0,0.2192,833305.8165,0,0,0
Z1899001,1899,22/02/2007,22/02/2007,735346.4,1,412624.82,0.034,0.0188,76540,0.22,5,22,2,2007,23355,23155,36092.903,0,0,0.1041,790138.6645,0,0,0
Z0241002,241,21/02/2007,21/02/2007,4026680.06,1,3783442.42,0.1914,0.1811,67330,0.2,4,21,2,2007,14430,41970,56226.452,0,0,0.0167,4567357.205,0,0,0
Z0951001,951,21/02/2007,21/02/2007,1031281.92,1,731204.87,0.0481,0.0341,129795,0.38,4,21,2,2007,41520,91845,71772.903,0,0,0.1259,1285577.651,0,0,0
Z1031001,1031,21/02/2007,21/02/2007,987934.44,1,1059839.1,0.0461,0.05,84615,0.25,4,21,2,2007,8155,20245,32468.065,0,0,0.0856,1031061.319,0,0,0
Z1119001,1119,21/02/2007,21/02/2007,802115.87,1,642521.91,0.0372,0.0299,263620,0.77,4,21,2,2007,18220,55995,98382.742,0,0,0.3287,833305.8165,0,0,0
Z1899001,1899,21/02/2007,21/02/2007,623010.0,1,272721.29,0.0286,0.0121,95600,0.28,4,21,2,2007,13020,40790,36877.097,0,0,0.1534,790138.6645,0,0,0
Z0241002,241,20/02/2007,20/02/2007,4935132.56,1,4859237.57,0.2348,0.2329,59050,0.17,3,20,2,2007,15940,29960,57387.097,0,0,0.012,4567357.205,0,0,0
Z0951001,951,20/02/2007,20/02/2007,858885.42,1,760463.23,0.0399,0.0356,97640,0.29,3,20,2,2007,45055,76755,72661.774,0,0,0.1137,1285577.651,0,0,0
Z1031001,1031,20/02/2007,20/02/2007,842443.38,1,861788.8,0.0391,0.0404,57775,0.17,3,20,2,2007,5485,16935,33102.581,0,0,0.0686,1031061.319,0,0,0
Z1119001,1119,20/02/2007,20/02/2007,1131056.59,1,945879.11,0.0529,0.0445,201595,0.59,3,20,2,2007,21125,45675,99018.065,0,0,0.1782,833305.8165,0,0,0
Z1899001,1899,20/02/2007,20/02/2007,765663.24,1,466321.56,0.0354,0.0214,57830,0.17,3,20,2,2007,14135,21080,37290.323,0,0,0.0755,790138.6645,0,0,0
Z0241002,241,19/02/2007,19/02/2007,5408653.37,1,5551062.73,0.2575,0.2663,91290,0.27,2,19,2,2007,16360,157110,56387.419,0,0,0.0169,4567357.205,0,0,0
Z0951001,951,19/02/2007,19/02/2007,1414102.3,1,1042150.49,0.0664,0.0491,129135,0.38,2,19,2,2007,43630,161815,72498.065,0,0,0.0913,1285577.651,0,0,0
Z1031001,1031,19/02/2007,19/02/2007,1412737.83,1,1279284.89,0.0664,0.0605,68515,0.2,2,19,2,2007,5615,50575,32241.29,0,0,0.0485,1031061.319,0,0,0
Z1119001,1119,19/02/2007,19/02/2007,1319706.23,1,875514.65,0.0619,0.0411,241405,0.71,2,19,2,2007,28625,127845,99190.968,0,0,0.1829,833305.8165,0,0,0
Z1899001,1899,19/02/2007,19/02/2007,800385.58,1,343339.53,0.0371,0.0155,78255,0.23,2,19,2,2007,12900,129305,36256.935,0,0,0.0978,790138.6645,0,0,0
Z0241002,241,18/02/2007,,,0,,,,37780,0.11,1,18,2,2007,9910,58120,55770.645,1,0,,4567357.205,0,0,0
Z0951001,951,18/02/2007,,,0,,,,39405,0.12,1,18,2,2007,14410,0,71997.419,1,0,,1285577.651,0,0,0
Z1031001,1031,18/02/2007,,,0,,,,23190,0.07,1,18,2,2007,2270,14100,32137.258,1,0,,1031061.319,0,0,0
Z1119001,1119,18/02/2007,,,0,,,,104730,0.31,1,18,2,2007,8140,45075,98650.645,1,0,,833305.8165,0,0,0
Z1899001,1899,18/02/2007,,,0,,,,14850,0.04,1,18,2,2007,3060,25105,35758.71,1,0,,790138.6645,0,0,0
Z0241002,241,17/02/2007,,,0,,,,73850,0.22,7,17,2,2007,13770,137670,55306.452,0,1,,4567357.205,0,1,0
Z0951001,951,17/02/2007,,,0,,,,67965,0.2,7,17,2,2007,28985,97060,70112.258,0,1,,1285577.651,0,1,0
Z1031001,1031,17/02/2007,,,0,,,,41210,0.12,7,17,2,2007,5455,20820,31321.774,0,1,,1031061.319,0,1,0
Z1119001,1119,17/02/2007,,,0,,,,153115,0.45,7,17,2,2007,17410,85650,95134.677,0,1,,833305.8165,0,1,0
Z1899001,1899,17/02/2007,,,0,,,,33790,0.1,7,17,2,2007,5365,34320,35735.161,0,1,,790138.6645,0,1,0
Z0241002,241,16/02/2007,16/02/2007,4202706.6,1,4662758.96,0.1998,0.2235,71280,0.21,6,16,2,2007,11870,56470,55415.484,0,0,0.017,4567357.205,1,0,0
Z0951001,951,16/02/2007,16/02/2007,1179001.15,1,1231574.81,0.0552,0.0582,68990,0.2,6,16,2,2007,59005,76310,68647.258,0,0,0.0585,1285577.651,1,0,0
Z1031001,1031,16/02/2007,16/02/2007,1125403.43,1,1199487.48,0.0526,0.0567,32095,0.09,6,16,2,2007,12630,23890,30822.742,0,0,0.0285,1031061.319,1,0,0
Z1119001,1119,16/02/2007,16/02/2007,714158.57,1,648729.84,0.033,0.0302,116915,0.34,6,16,2,2007,27500,72990,91865.484,0,0,0.1637,833305.8165,1,0,0
Z1899001,1899,16/02/2007,16/02/2007,526836.84,1,282252.29,0.024,0.0125,33750,0.1,6,16,2,2007,11295,31745,34959.839,0,0,0.0641,790138.6645,1,0,0
Z0241002,241,15/02/2007,15/02/2007,3142181.08,1,3828388.07,0.1491,0.1833,33140,0.1,5,15,2,2007,27630,36790,53971.935,0,0,0.0105,4567357.205,0,0,0
Z0951001,951,15/02/2007,15/02/2007,781705.18,1,650052.9,0.0362,0.0302,57240,0.17,5,15,2,2007,70180,63930,67338.387,0,0,0.0732,1285577.651,0,0,0
Z1031001,1031,15/02/2007,15/02/2007,644956.55,1,920552.08,0.0297,0.0433,11950,0.03,5,15,2,2007,12670,15390,29413.387,0,0,0.0185,1031061.319,0,0,0
Z1119001,1119,15/02/2007,15/02/2007,572082.65,1,697901.84,0.0262,0.0325,42990,0.13,5,15,2,2007,32975,62725,92077.097,0,0,0.0751,833305.8165,0,0,0
Z1899001,1899,15/02/2007,15/02/2007,405558.76,1,245565.07,0.0182,0.0108,23355,0.07,5,15,2,2007,23155,27045,34861.774,0,0,0.0576,790138.6645,0,0,0
Z0241002,241,14/02/2007,14/02/2007,3232994.94,1,3753377.86,0.1534,0.1797,14430,0.04,4,14,2,2007,41970,16560,55382.581,0,0,0.0045,4567357.205,0,0,0
Z0951001,951,14/02/2007,14/02/2007,505092.71,1,448284.78,0.023,0.0205,41520,0.12,4,14,2,2007,91845,23765,70454.839,0,0,0.0822,1285577.651,0,0,0
Z1031001,1031,14/02/2007,14/02/2007,607423.46,1,814361.08,0.0279,0.0382,8155,0.02,4,14,2,2007,20245,8220,30363.71,0,0,0.0134,1031061.319,0,0,0
Z1119001,1119,14/02/2007,14/02/2007,404558.97,1,452461.38,0.0182,0.0207,18220,0.05,4,14,2,2007,55995,19410,95550.645,0,0,0.045,833305.8165,0,0,0
Z1899001,1899,14/02/2007,14/02/2007,319795.21,1,217914.87,0.0141,0.0094,13020,0.04,4,14,2,2007,40790,5200,35614.032,0,0,0.0407,790138.6645,0,0,0
Z0241002,241,13/02/2007,13/02/2007,3122556.73,1,3363068.24,0.1481,0.1609,15940,0.05,3,13,2,2007,29960,17430,55208.71,0,0,0.0051,4567357.205,0,0,0
Z0951001,951,13/02/2007,13/02/2007,622347.95,1,633304.79,0.0286,0.0294,45055,0.13,3,13,2,2007,76755,30020,70351.935,0,0,0.0724,1285577.651,0,0,0
Z1031001,1031,13/02/2007,13/02/2007,842343.03,1,1008492.26,0.0391,0.0475,5485,0.02,3,13,2,2007,16935,8430,30337.903,0,0,0.0065,1031061.319,0,0,0
Z1119001,1119,13/02/2007,13/02/2007,529632.54,1,561532.08,0.0241,0.026,21125,0.06,3,13,2,2007,45675,25830,96171.129,0,0,0.0399,833305.8165,0,0,0
Z1899001,1899,13/02/2007,13/02/2007,418763.56,1,225414.89,0.0188,0.0098,14135,0.04,3,13,2,2007,21080,10445,35886.452,0,0,0.0338,790138.6645,0,0,0
Z0241002,241,12/02/2007,12/02/2007,4145540.31,1,4423927.91,0.1971,0.212,16360,0.05,2,12,2,2007,157110,12760,54747.419,0,0,0.0039,4567357.205,0,0,0
Z0951001,951,12/02/2007,12/02/2007,823437.58,1,613348.95,0.0382,0.0285,43630,0.13,2,12,2,2007,161815,60645,69776.129,0,0,0.053,1285577.651,0,0,0
Z1031001,1031,12/02/2007,12/02/2007,900374.43,1,1198482.05,0.0419,0.0567,5615,0.02,2,12,2,2007,50575,12200,29352.419,0,0,0.0062,1031061.319,0,0,0
Z1119001,1119,12/02/2007,12/02/2007,635252.9,1,624449.18,0.0292,0.029,28625,0.08,2,12,2,2007,127845,44830,92222.903,0,0,0.0451,833305.8165,0,0,0
Z1899001,1899,12/02/2007,12/02/2007,534179.73,1,325989.5,0.0244,0.0146,12900,0.04,2,12,2,2007,129305,13175,35491.29,0,0,0.0241,790138.6645,0,0,0
Z0241002,241,11/02/2007,,,0,,,,9910,0.03,1,11,2,2007,58120,1670,55160.645,1,0,,4567357.205,0,0,0
Z0951001,951,11/02/2007,,,0,,,,14410,0.04,1,11,2,2007,0,16800,69393.871,1,0,,1285577.651,0,0,0
Z1031001,1031,11/02/2007,,,0,,,,2270,0.01,1,11,2,2007,14100,8410,29862.097,1,0,,1031061.319,0,0,0
Z1119001,1119,11/02/2007,,,0,,,,8140,0.02,1,11,2,2007,45075,24315,90964.032,1,0,,833305.8165,0,0,0
Z1899001,1899,11/02/2007,,,0,,,,3060,0.01,1,11,2,2007,25105,2635,35080.161,1,0,,790138.6645,0,0,0
Z0241002,241,10/02/2007,,,0,,,,13770,0.04,7,10,2,2007,137670,12920,53389.032,0,1,,4567357.205,0,1,0
Z0951001,951,10/02/2007,,,0,,,,28985,0.08,7,10,2,2007,97060,42365,67001.29,0,1,,1285577.651,0,1,0
Z1031001,1031,10/02/2007,,,0,,,,5455,0.02,7,10,2,2007,20820,13580,28297.581,0,1,,1031061.319,0,1,0
Z1119001,1119,10/02/2007,,,0,,,,17410,0.05,7,10,2,2007,85650,64635,87763.71,0,1,,833305.8165,0,1,0
Z1899001,1899,10/02/2007,,,0,,,,5365,0.02,7,10,2,2007,34320,9745,34516.935,0,1,,790138.6645,0,1,0
Z0241002,241,09/02/2007,09/02/2007,3547988.24,1,4001884.73,0.1685,0.1917,11870,0.03,6,9,2,2007,56470,163790,53695.161,0,0,0.0033,4567357.205,1,0,1
Z0951001,951,09/02/2007,09/02/2007,845292.53,1,767223.34,0.0392,0.0359,59005,0.17,6,9,2,2007,76310,163425,66906.774,0,0,0.0698,1285577.651,1,0,1
Z1031001,1031,09/02/2007,09/02/2007,648981.25,1,951940.69,0.0299,0.0448,12630,0.04,6,9,2,2007,23890,101630,28427.903,0,0,0.0195,1031061.319,1,0,1
Z1119001,1119,09/02/2007,09/02/2007,470677.51,1,454116.83,0.0213,0.0208,27500,0.08,6,9,2,2007,72990,233285,89673.548,0,0,0.0584,833305.8165,1,0,1
Z1899001,1899,09/02/2007,09/02/2007,412392.29,1,246958.1,0.0185,0.0108,11295,0.03,6,9,2,2007,31745,121635,34673.226,0,0,0.0274,790138.6645,1,0,1
Z0241002,241,08/02/2007,08/02/2007,3647313.14,1,3507154.69,0.1732,0.1678,27630,0.08,5,8,2,2007,36790,160660,54041.935,0,0,0.0076,4567357.205,0,0,1
Z0951001,951,08/02/2007,08/02/2007,1065101.21,1,872637.96,0.0498,0.041,70180,0.21,5,8,2,2007,63930,168515,66710.0,0,0,0.0659,1285577.651,0,0,1
Z1031001,1031,08/02/2007,08/02/2007,577046.65,1,778760.42,0.0264,0.0364,12670,0.04,5,8,2,2007,15390,84140,28607.581,0,0,0.022,1031061.319,0,0,1
Z1119001,1119,08/02/2007,08/02/2007,395472.16,1,338790.62,0.0177,0.0153,32975,0.1,5,8,2,2007,62725,249890,90216.129,0,0,0.0834,833305.8165,0,0,1
Z1899001,1899,08/02/2007,08/02/2007,511197.06,1,299749.03,0.0233,0.0134,23155,0.07,5,8,2,2007,27045,100540,34565.0,0,0,0.0453,790138.6645,0,0,1
Z0241002,241,07/02/2007,07/02/2007,3242987.55,1,3581565.35,0.1539,0.1714,41970,0.12,4,7,2,2007,16560,68990,54154.516,0,0,0.0129,4567357.205,0,0,1
Z0951001,951,07/02/2007,07/02/2007,818712.94,1,622389.92,0.038,0.0289,91845,0.27,4,7,2,2007,23765,107385,67396.452,0,0,0.1122,1285577.651,0,0,1
Z1031001,1031,07/02/2007,07/02/2007,586200.28,1,684578.41,0.0269,0.0319,20245,0.06,4,7,2,2007,8220,55770,28660.161,0,0,0.0345,1031061.319,0,0,1
Z1119001,1119,07/02/2007,07/02/2007,427182.71,1,344672.46,0.0193,0.0155,55995,0.16,4,7,2,2007,19410,213465,90339.839,0,0,0.1311,833305.8165,0,0,1
Z1899001,1899,07/02/2007,07/02/2007,572171.06,1,326425.85,0.0262,0.0147,40790,0.12,4,7,2,2007,5200,27855,34704.677,0,0,0.0713,790138.6645,0,0,1
Z0241002,241,06/02/2007,06/02/2007,4500709.69,1,4449640.76,0.214,0.2132,29960,0.09,3,6,2,2007,17430,81300,53982.581,0,0,0.0067,4567357.205,0,0,1
